ID_C_AUC,N_1a11d
278,4
279,0
280,19
281,25
282,5
283,0
284,0
285,0
286,2
287,20
288,7
289,0
290,0
291,0
292,3
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,1
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,1
317,0
318,3
319,19
320,1
321,0
322,0
323,0
324,0
325,1
326,3
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,7
373,0
374,0
375,4
376,3
377,13
378,20
379,0
380,0
381,1
382,9
383,1
384,0
385,7
386,0
387,1
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,1
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,1
412,0
413,0
414,0
415,0
416,0
417,0
418,8
419,11
420,2
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,18
429,19
430,11
431,10
432,1
433,0
434,0
435,0
436,0
437,1
438,42
439,24
440,24
441,13
442,2
443,4
444,0
445,7
446,25
447,21
448,14
449,2
450,9
451,21
452,16
453,6
454,0
455,0
456,9
457,15
458,1
459,6
460,0
461,0
462,2
463,20
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,1
481,1
482,0
483,0
484,2
485,3
486,0
487,0
488,0
489,0
490,0
491,1
492,0
493,0
494,0
495,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,2
505,0
506,0
507,0
508,0
509,0
510,1
511,4
512,13
513,0
514,0
515,0
516,0
517,0
518,1
519,1
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,1
538,0
539,0
540,1
541,6
542,0
543,0
544,0
545,0
546,0
547,6
548,2
549,0
550,0
551,26
552,2
553,15
554,25
555,16
556,7
557,46
558,52
559,4
560,44
561,34
562,0
563,23
564,13
565,37
566,0
567,0
568,2
569,16
570,60
571,13
572,0
573,8
574,31
575,0
576,20
577,63
578,1
579,9
580,34
581,42
582,0
583,5
584,32
585,4
586,0
587,20
588,30
589,3
590,0
591,25
592,46
593,0
594,8
595,30
596,19
597,0
598,29
599,14
600,1
601,0
602,3
603,11
604,0
605,0
606,0
607,0
608,11
609,7
610,0
611,3
612,7
613,0
614,0
615,7
616,3
617,3
618,1
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,1
627,0
628,0
629,0
630,0
631,0
632,0
633,9
634,1
635,0
636,4
637,25
638,1
639,0
640,9
641,8
642,0
643,0
644,0
645,0
646,0
647,0
648,1
649,7
650,0
651,0
652,6
653,0
654,0
655,0
656,0
657,0
658,0
659,10
660,2
661,0
662,0
663,13
664,2
665,0
666,0
667,0
668,0
669,1
670,0
671,0
672,0
673,0
674,9
675,0
676,0
677,1
678,1
679,1
680,0
681,0
682,0
683,0
684,3
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,1
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,1
709,1
710,1
711,7
712,0
713,0
714,0
715,1
716,10
717,25
718,0
719,0
720,2
721,0
722,0
723,23
724,0
725,0
726,0
727,1
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,1
754,0
755,0
756,0
757,0
758,0
759,0
760,5
761,0
762,0
763,0
764,2
765,0
766,4
767,6
768,12
769,7
770,16
771,0
772,0
773,1
774,18
775,14
776,26
777,0
778,0
779,16
780,8
781,13
782,8
783,9
784,0
785,0
786,30
787,3
788,11
789,8
790,6
791,1
792,2
793,1
794,4
795,3
796,0
797,0
798,0
799,1
800,4
801,7
802,4
803,0
804,0
805,7
806,14
807,8
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,3
816,0
817,0
818,0
819,1
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,2
867,4
868,16
869,0
870,0
871,0
872,0
873,6
874,0
875,1
876,0
877,0
878,7
879,0
880,0
881,0
882,2
883,11
884,1
885,0
886,6
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,1
895,0
896,0
897,1
898,0
899,0
900,0
901,0
902,10
903,7
904,0
905,0
906,0
907,0
908,3
909,0
910,10
911,4
912,6
913,0
914,2
915,14
916,18
917,15
918,0
919,0
920,0
921,1
922,8
923,9
924,9
925,0
926,0
927,2
928,1
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,2
949,0
950,0
951,0
952,4
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,1
986,0
987,0
988,0
989,0
990,1
991,0
992,0
993,0
994,2
995,12
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,31
1015,9
1016,1
1017,6
1018,47
1019,52
1020,7
1021,0
1022,0
1023,0
1024,13
1025,18
1026,15
1027,19
1028,5
1029,0
1030,0
1031,0
1032,0
1033,0
1034,1
1035,8
1036,10
1037,5
1038,15
1039,1
1040,0
1041,0
1042,0
1043,0
1044,0
1045,0
1046,16
1047,13
1048,3
1049,0
1050,1
1051,0
1052,0
1053,2
1054,1
1055,3
1056,18
1057,2
1058,4
1059,11
1060,0
1061,0
1062,1
1063,0
1064,13
1065,2
1066,12
1067,16
1068,12
1069,5
1070,0
1071,0
1072,9
1073,1
1074,12
1075,9
1076,4
1077,0
1078,4
1079,14
1080,0
1081,0
1082,1
1083,2
1084,0
1085,9
1086,11
1087,13
1088,5
1089,0
1090,0
1091,0
1092,1
1093,1
1094,0
1095,5
1096,2
1097,0
1098,1
1099,0
1100,6
1101,5
1102,4
1103,2
1104,0
1105,1
1106,7
1107,0
1108,0
1109,0
1110,0
1111,2
1112,1
1113,14
1114,4
1115,0
1116,1
1117,3
1118,12
1119,17
1120,9
1121,11
1122,0
1123,0
1124,0
1125,0
1126,0
1127,8
1128,4
1129,4
1130,0
1131,3
1132,8
1133,0
1134,0
1135,9
1136,14
1137,14
1138,3
1139,2
1140,0
1141,0
1142,0
1143,1
1144,8
1145,24
1146,7
1147,13
1148,3
1149,0
1150,1
1151,4
1152,11
1153,4
1154,0
1155,0
1156,0
1157,0
1158,0
1159,1
1160,0
1161,0
1162,0
1163,13
1164,14
1165,12
1166,0
1167,0
1168,4
1169,1
1170,0
1171,0
1172,8
1173,3
1174,0
1175,0
1176,0
1177,1
1178,0
1179,0
1180,0
1181,2
1182,12
1183,24
1184,17
1185,5
1186,0
1187,2
1188,0
1189,0
1190,0
1191,0
1192,1
1193,17
1194,27
1195,1
1196,0
1197,0
1198,0
1199,0
1200,0
1201,0
1202,0
1203,0
1204,0
1205,9
1206,0
1207,0
1208,2
1209,0
1210,0
1211,0
1212,0
1213,0
1214,0
1215,0
1216,0
1217,1
1218,0
1219,0
1220,0
1221,3
1222,0
1223,0
1224,0
1225,6
1226,0
1227,1
1228,8
1229,3
1230,0
1231,1
1232,0
1233,1
1234,0
1235,8
1236,0
1237,0
1238,0
1239,0
1240,6
1241,0
1242,0
1243,1
1244,0
1245,1
1246,0
1247,0
1248,1
1249,0
1250,1
1251,8
1252,7
1253,0
1254,0
1255,0
1256,0
1257,0
1258,0
1259,0
1260,1
1261,0
1262,0
1263,0
1264,0
1265,0
1266,0
1267,0
1268,0
1269,0
1270,0
1271,0
1272,4
1273,0
1274,0
1275,0
1276,0
1277,0
1278,0
1279,0
1280,0
1281,0
1282,0
1283,0
1284,0
1285,0
1286,0
1287,0
1288,0
1289,0
1290,0
1291,1
1292,0
1293,0
1294,0
1295,0
1296,1
1297,0
1298,0
1299,0
1300,0
1301,0
1302,0
1303,1
1304,0
1305,0
1306,0
1307,0
1308,0
1309,2
1310,0
1311,0
1312,0
1313,0
1314,0
1315,1
1316,1
1317,0
1318,4
1319,1
1320,0
1321,0
1322,1
1323,0
1324,0
1325,0
1326,0
1327,0
1328,0
1329,0
1330,0
1331,5
1332,0
1333,0
1334,0
1335,3
1336,0
1337,0
1338,0
1339,0
1340,0
1341,0
1342,0
1343,0
1344,0
1345,0
1346,0
1347,0
1348,0
1349,0
1350,0
1351,0
1352,1
1353,0
1354,0
1355,0
1356,0
1357,0
1358,0
1359,0
1360,0
1361,0
1362,0
1363,0
1364,2
1365,0
1366,0
1367,0
1368,1
1369,0
1370,0
1371,0
1372,0
1373,0
1374,0
1375,0
1376,0
1377,0
1378,0
1379,0
1380,4
1381,1
1382,0
1383,0
1384,0
1385,0
1386,0
1387,1
1388,1
1389,0
1390,1
1391,0
1392,0
1393,0
1394,2
1395,0
1396,3
1397,26
1398,25
1399,0
1400,0
1401,0
1402,4
1403,18
1404,14
1405,0
1406,4
1407,9
1408,19
1409,8
1410,0
1411,0
1412,0
1413,1
1414,5
1415,12
1416,11
1417,0
1418,0
1419,0
1420,1
1421,0
1422,0
1423,0
1424,0
1425,0
1426,0
1427,0
1428,0
1429,0
1430,0
1431,4
1432,3
1433,0
1434,2
1435,1
1436,0
1437,0
1438,0
1439,1
1440,0
1441,0
1442,0
1443,0
1444,0
1445,0
1446,0
1447,0
1448,0
1449,0
1450,0
1451,0
1452,0
1453,0
1454,0
1455,0
1456,0
1457,0
1458,0
1459,0
1460,0
1461,0
1462,1
1463,0
1464,0
1465,2
1466,11
1467,1
1468,3
1469,0
1470,2
1471,1
1472,0
1473,0
1474,0
1475,0
1476,0
1477,0
1478,0
1479,0
1480,2
1481,0
1482,3
1483,0
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,0
1496,0
1497,0
1498,4
1499,0
1500,0
1501,0
1502,0
1503,0
1504,0
1505,0
1506,5
1507,0
1508,0
1509,0
1510,0
1511,0
1512,0
1513,0
1514,0
1515,0
1516,3
1517,2
1518,0
1519,1
1520,3
1521,0
1522,0
1523,0
1524,0
1525,0
1526,0
1527,1
1528,0
1529,0
1530,0
1531,0
1532,0
1533,0
1534,0
1535,0
1536,1
1537,0
1538,0
1539,0
1540,0
1541,0
1542,1
1543,11
1544,0
1545,1
1546,1
1547,0
1548,0
1549,0
1550,0
1551,0
1552,0
1553,0
1554,0
1555,0
1556,0
1557,0
1558,0
1559,0
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,0
1568,0
1569,3
1570,0
1571,0
1572,0
1573,0
1574,5
1575,0
1576,0
1577,1
1578,0
1579,0
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,0
1591,0
1592,1
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0
1599,0
1600,0
1601,0
1602,0
1603,1
1604,0
1605,2
1606,0
1607,0
1608,0
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,1
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,0
1624,0
1625,1
1626,0
1627,0
1628,0
1629,2
1630,0
1631,0
1632,0
1633,0
1634,0
1635,0
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,6
1644,1
1645,4
1646,20
1647,0
1648,0
1649,0
1650,0
1651,0
1652,0
1653,0
1654,0
1655,0
1656,0
1657,0
1658,2
1659,0
1660,0
1661,0
1662,0
1663,0
1664,1
1665,0
1666,3
1667,0
1668,1
1669,0
1670,0
1671,0
1672,0
1673,0
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,1
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,0
1698,0
1699,0
1700,3
1701,0
1702,0
1703,6
1704,2
1705,3
1706,2
1707,7
1708,17
1709,1
1710,1
1711,0
1712,5
1713,16
1714,1
1715,0
1716,0
1717,0
1718,0
1719,0
1720,0
1721,0
1722,0
1723,0
1724,0
1725,0
1726,0
1727,0
1728,0
1729,0
1730,0
1731,0
1732,2
1733,0
1734,0
1735,0
1736,1
1737,0
1738,0
1739,0
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,0
1749,0
1750,2
1751,3
1752,0
1753,0
1754,0
1755,1
1756,0
1757,4
1758,11
1759,0
1760,0
1761,0
1762,1
1763,0
1764,0
1765,0
1766,5
1767,0
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,1
1778,0
1779,0
1780,0
1781,0
1782,0
1783,1
1784,0
1785,0
1786,0
1787,0
1788,1
1789,0
1790,1
1791,0
1792,0
1793,0
1794,0
1795,2
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,2
1814,0
1815,0
1816,2
1817,0
1818,0
1819,0
1820,0
1821,2
1822,21
1823,0
1824,17
1825,20
1826,0
1827,0
1828,8
1829,0
1830,0
1831,0
1832,1
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,1
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,1
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,2
1876,0
1877,1
1878,0
1879,0
1880,1
1881,0
1882,0
1883,0
1884,0
1885,1
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,1
1894,0
1895,0
1896,0
1897,2
1898,0
1899,0
1900,0
1901,1
1902,0
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,1
1910,9
1911,0
1912,2
1913,9
1914,1
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,1
1922,0
1923,6
1924,11
1925,0
1926,0
1927,0
1928,0
1929,6
1930,0
1931,0
1932,0
1933,4
1934,2
1935,2
1936,0
1937,0
1938,0
1939,2
1940,2
1941,0
1942,0
1943,0
1944,3
1945,0
1946,0
1947,0
1948,1
1949,21
1950,4
1951,3
1952,0
1953,0
1954,0
1955,5
1956,4
1957,0
1958,1
1959,0
1960,0
1961,0
1962,0
1963,0
1964,1
1965,0
1966,0
1967,1
1968,0
1969,0
1970,0
1971,0
1972,4
1973,0
1974,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,0
1982,0
1983,2
1984,0
1985,1
1986,0
1987,0
1988,0
1989,0
1990,1
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,0
1998,1
1999,0
2000,0
2001,1
2002,0
2003,0
2004,1
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,5
2012,3
2013,0
2014,1
2015,0
2016,2
2017,3
2018,0
2019,1
2020,0
2021,0
2022,0
2023,1
2024,0
2025,0
2026,1
2027,0
2028,1
2029,0
2030,0
2031,1
2032,0
2033,0
2034,1
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,2
2042,1
2043,0
2044,0
2045,0
2046,0
2047,2
2048,0
2049,0
2050,0
2051,0
2052,1
2053,3
2054,0
2055,0
2056,0
2057,0
2058,0
2059,1
2060,1
2061,1
2062,4
2063,0
2064,1
2065,0
2066,2
2067,0
2068,0
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,0
2077,0
2078,0
2079,0
2080,0
2081,0
2082,6
2083,0
2084,0
2085,0
2086,0
2087,0
2088,0
2089,0
2090,0
2091,0
2092,0
2093,0
2094,0
2095,1
2096,5
2097,0
2098,1
2099,1
2100,0
2101,0
2102,0
2103,0
2104,0
2105,0
2106,0
2107,0
2108,0
2109,0
2110,3
2111,3
2112,0
2113,0
2114,0
2115,0
2116,3
2117,4
2118,0
2119,6
2120,22
2121,0
2122,5
2123,11
2124,14
2125,8
2126,0
2127,0
2128,0
2129,2
2130,1
2131,0
2132,0
2133,0
2134,14
2135,1
2136,0
2137,0
2138,0
2139,0
2140,1
2141,2
2142,0
2143,0
2144,0
2145,0
2146,0
2147,10
2148,1
2149,5
2150,0
2151,0
2152,1
2153,4
2154,3
2155,0
2156,2
2157,6
2158,1
2159,0
2160,2
2161,0
2162,0
2163,0
2164,0
2165,0
2166,8
2167,2
2168,0
2169,0
2170,0
2171,1
2172,1
2173,0
2174,0
2175,0
2176,0
2177,0
2178,0
2179,0
2180,0
2181,0
2182,0
2183,0
2184,0
2185,0
2186,0
2187,0
2188,0
2189,0
2190,0
2191,0
2192,0
2193,0
2194,0
2195,0
2196,0
2197,0
2198,0
2199,5
2200,1
2201,1
2202,0
2203,0
2204,0
2205,0
2206,0
2207,0
2208,0
2209,0
2210,0
2211,0
2212,2
2213,1
2214,0
2215,0
2216,0
2217,9
2218,6
2219,0
2220,2
2221,0
2222,1
2223,0
2224,0
2225,2
2226,0
2227,2
2228,0
2229,4
2230,0
2231,0
2232,0
2233,1
2234,0
2235,0
2236,0
2237,0
2238,0
2239,0
2240,0
2241,1
2242,3
2243,1
2244,3
2245,0
2246,0
2247,0
2248,10
2249,21
2250,5
2251,5
2252,11
2253,0
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,0
2261,0
2262,0
2263,0
2264,0
2265,0
2266,1
2267,0
2268,0
2269,0
2270,0
2271,0
2272,5
2273,3
2274,1
2275,3
2276,2
2277,0
2278,8
2279,14
2280,8
2281,1
2282,0
2283,0
2284,0
2285,2
2286,2
2287,0
2288,0
2289,0
2290,0
2291,0
2292,0
2293,0
2294,0
2295,0
2296,0
2297,0
2298,9
2299,0
2300,0
2301,0
2302,11
2303,3
2304,0
2305,1
2306,3
2307,0
2308,1
2309,3
2310,0
2311,0
2312,0
2313,0
2314,1
2315,0
2316,0
2317,0
2318,0
2319,0
2320,0
2321,0
2322,0
2323,0
2324,2
2325,0
2326,1
2327,0
2328,0
2329,0
2330,0
2331,0
2332,0
2333,0
2334,3
2335,0
2336,0
2337,0
2338,0
2339,0
2340,0
2341,4
2342,1
2343,0
2344,0
2345,11
2346,1
2347,0
2348,0
2349,0
2350,0
2351,0
2352,0
2353,0
2354,0
2355,0
2356,3
2357,2
2358,12
2359,6
2360,7
2361,0
2362,0
2363,10
2364,1
2365,0
2366,0
2367,0
2368,2
2369,13
2370,15
2371,0
2372,0
2373,0
2374,1
2375,1
2376,0
2377,0
2378,0
2379,1
2380,4
2381,4
2382,3
2383,0
2384,0
2385,12
2386,0
2387,0
2388,0
2389,1
2390,1
2391,0
2392,3
2393,9
2394,5
2395,5
2396,4
2397,0
2398,0
2399,2
2400,0
2401,0
2402,0
2403,2
2404,1
2405,1
2406,22
2407,7
2408,1
2409,12
2410,0
2411,0
2412,0
2413,0
2414,0
2415,0
2416,0
2417,0
2418,0
2419,0
2420,0
2421,1
2422,5
2423,4
2424,1
2425,2
2426,1
2427,1
2428,4
2429,0
2430,0
2431,1
2432,0
2433,0
2434,0
2435,0
2436,7
2437,7
2438,0
2439,0
2440,2
2441,6
2442,7
2443,0
2444,0
2445,3
2446,0
2447,0
2448,2
2449,0
2450,0
2451,0
2452,0
2453,0
2454,0
2455,3
2456,18
2457,33
2458,10
2459,0
2460,0
2461,0
2462,0
2463,1
2464,2
2465,3
2466,1
2467,0
2468,3
2469,51
2470,21
2471,18
2472,0
2473,0
2474,7
2475,33
2476,25
2477,10
2478,1
2479,0
2480,13
2481,1
2482,0
2483,0
2484,0
2485,0
2486,0
2487,0
2488,0
2489,1
2490,1
2491,16
2492,11
2493,0
2494,0
2495,0
2496,0
2497,0
2498,0
2499,0
2500,3
2501,10
2502,17
2503,19
2504,1
2505,0
2506,0
2507,0
2508,0
2509,0
2510,0
2511,7
2512,2
2513,1
2514,3
2515,2
2516,0
2517,0
2518,0
2519,1
2520,5
2521,0
2522,0
2523,0
2524,7
2525,0
2526,3
2527,1
2528,0
2529,0
2530,1
2531,0
2532,1
2533,6
2534,1
2535,0
2536,0
2537,0
2538,1
2539,0
2540,0
2541,0
2542,0
2543,0
2544,8
2545,0
2546,1
2547,0
2548,2
2549,6
2550,9
2551,0
2552,1
2553,1
2554,1
2555,0
2556,2
2557,0
2558,1
2559,0
2560,0
2561,0
2562,0
2563,0
2564,1
2565,10
2566,6
2567,2
2568,17
2569,5
2570,2
2571,0
2572,0
2573,2
2574,6
2575,1
2576,0
2577,0
2578,3
2579,0
2580,9
2581,0
2582,3
2583,2
2584,3
2585,0
2586,0
2587,0
2588,0
2589,6
2590,0
2591,13
2592,17
2593,37
2594,38
2595,11
2596,8
2597,7
2598,6
2599,2
2600,0
2601,3
2602,0
2603,0
2604,0
2605,2
2606,3
2607,0
2608,0
2609,2
2610,0
2611,5
2612,21
2613,11
2614,11
2615,24
2616,21
2617,20
2618,2
2619,1
2620,1
2621,11
2622,19
2623,0
2624,0
2625,0
2626,0
2627,29
2628,15
2629,0
2630,8
2631,8
2632,11
2633,16
2634,0
2635,0
2636,0
2637,0
2638,6
2639,11
2640,1
2641,0
2642,0
2643,0
2644,7
2645,3
2646,0
2647,3
2648,21
2649,23
2650,14
2651,0
2652,20
2653,17
2654,8
2655,11
2656,3
2657,0
2658,1
2659,0
2660,0
2661,7
2662,1
2663,0
2664,0
2665,0
2666,0
2667,0
2668,0
2669,0
2670,31
2671,28
2672,12
2674,1
2675,25
2676,17
2677,36
2678,5
2679,25
2680,9
2681,8
2682,6
2683,11
2684,8
2685,18
2686,0
2687,5
2688,6
2689,5
2690,6
2691,25
2692,22
2693,8
2694,3
2695,7
2696,6
2697,0
2698,4
2699,24
2700,52
2701,28
2702,5
2703,8
2704,31
2705,37
2706,27
2707,19
2708,16
2709,26
2710,24
2711,11
2712,9
2713,1
2714,0
2715,7
2716,12
2717,2
2718,1
2719,15
2720,7
2721,7
2722,10
2723,7
2724,14
2725,9
2726,11
2727,6
2728,6
2729,0
2730,0
2731,44
2732,39
2733,33
2734,40
2735,26
2736,44
2737,43
2738,39
2739,31
2740,4
2741,7
2742,9
2743,0
2744,1
2745,0
2746,2
2747,5
2748,14
2749,19
2750,20
2751,19
2752,19
2753,16
2754,24
2755,20
2756,9
2757,18
2758,13
2759,5
2760,3
2761,0
2762,0
2763,13
2764,13
2765,14
2766,20
2767,29
2768,27
2769,32
2770,35
2771,34
2772,3
2773,2
2774,31
2775,0
2776,2
2777,0
2778,2
2779,2
2780,5
2781,7
2782,14
2783,21
2784,20
2785,28
2786,23
2787,14
2788,13
2789,6
2790,0
2791,1
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,1
2799,3
2800,6
2801,9
2802,21
2803,1
2804,4
2805,0
2806,0
2807,1
2808,2
2809,31
2810,10
2811,0
2812,0
2813,0
2814,0
2815,3
2816,0
2817,0
2818,1
2819,0
2820,0
2821,0
2822,3
2823,8
2824,0
2825,0
2826,2
2827,0
2828,0
2829,0
2830,3
2831,6
2832,0
2833,0
2834,0
2835,1
2836,0
2837,0
2838,0
2839,0
2840,1
2841,1
2842,2
2843,2
2844,0
2845,0
2846,1
2847,0
2848,0
2849,0
2850,0
2851,1
2852,1
2853,7
2854,3
2855,14
2856,0
2857,0
2858,2
2859,0
2860,2
2861,0
2862,7
2863,28
2864,6
2865,0
2866,0
2867,0
2868,2
2869,2
2870,0
2871,0
2872,5
2873,12
2874,0
2875,0
2876,0
2877,4
2878,0
2879,0
2880,0
2881,4
2882,0
2883,0
2884,0
2885,0
2886,0
2887,0
2888,4
2889,0
2890,0
2891,3
2892,0
2893,0
2894,0
2895,0
2896,0
2897,4
2898,17
2899,8
2900,1
2901,0
2902,0
2903,0
2904,13
2905,14
2906,3
2907,0
2908,1
2909,0
2910,1
2911,10
2912,11
2913,7
2914,2
2915,0
2916,1
2917,0
2918,0
2919,0
2920,2
2921,0
2922,0
2923,1
2924,15
2925,2
2926,0
2927,0
2928,0
2929,1
2930,0
2931,0
2932,0
2933,0
2934,2
2935,0
2936,0
2937,1
2938,3
2939,3
2940,0
2941,0
2942,1
2943,3
2944,4
2945,0
2946,0
2947,0
2948,0
2949,0
2950,0
2951,1
2952,1
2953,4
2954,1
2955,0
2956,0
2957,8
2958,0
2959,1
2960,0
2961,0
2962,0
2963,1
2964,1
2965,0
2966,0
2967,1
2968,1
2969,0
2970,0
2971,0
2972,2
2973,1
2974,0
2975,0
2976,0
2977,0
2978,0
2979,1
2980,1
2981,0
2982,2
2983,1
2984,1
2985,0
2986,0
2987,2
2988,0
2989,1
2990,0
2991,0
2992,0
2993,0
2994,0
2995,0
